"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"01037","3","10","71","0","2023","1","",14,276,281,284,2428419,79399,159,666,"",6.15,1.92,1.91,1.94,1.71,0.93,0.38,0.89,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01037","5","10","71","0","2023","1","",123,1171,1199,1188,15227440,8319541,93306,988,"",0.81,0.90,0.91,0.90,0.96,1.00,1.00,1.06,"N",3,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01039","0","10","70","0","2023","1","",1066,12025,11912,11940,135175215,60716989,372824,869,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",70,7.0,140,1.2,-45,-0.4,4,0.0,11197973,9.0,-84579,-0.1,-520459,-58.3,69,8.6
"01039","1","10","71","0","2023","1","",15,115,114,114,1995479,0,0,1343,"",2.73,0.50,0.50,0.50,0.61,0.00,0.00,1.21,"",0,0.0,-4,-3.4,-7,-5.8,-2,-1.7,251410,14.4,0,0.0,0,0.0,212,18.7
"01039","2","10","71","0","2023","1","",17,317,350,358,4484777,0,0,1010,"",2.61,0.88,0.96,0.98,1.09,0.00,0.00,1.16,"",0,0.0,6,1.9,5,1.4,9,2.6,638544,16.6,0,0.0,0,0.0,127,14.4
"01039","3","10","71","0","2023","1","",45,1567,1560,1575,16771324,234749,469,823,"",2.89,1.37,1.37,1.38,1.60,0.38,0.28,1.16,"",0,0.0,49,3.2,24,1.6,55,3.6,1908523,12.8,19713,9.2,-1037,-68.9,73,9.7
"01039","5","10","71","0","2023","1","",989,10026,9888,9893,111923635,60482240,372355,867,"",0.95,0.97,0.97,0.97,0.95,1.01,1.00,0.98,"",70,7.6,89,0.9,-67,-0.7,-58,-0.6,8399496,8.1,-104292,-0.2,-519422,-58.2,66,8.2
"01041","0","10","70","0","2023","1","",291,3283,3466,3484,36718953,18257871,214426,828,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-4,-1.4,72,2.2,237,7.3,222,6.8,3192919,9.5,1658891,10.0,-65468,-23.4,31,3.9
"01041","1","10","71","0","2023","1","",10,39,42,42,555869,0,0,1043,"",6.66,0.62,0.64,0.63,0.62,0.00,0.00,0.99,"",0,0.0,0,0.0,1,2.4,-3,-6.7,129894,30.5,0,0.0,0,0.0,257,32.7
"01041","2","10","71","0","2023","1","",10,53,54,53,633554,0,0,914,"",5.62,0.54,0.51,0.50,0.57,0.00,0.00,1.11,"",1,11.1,-1,-1.9,3,5.9,2,3.9,81588,14.8,0,0.0,0,0.0,97,11.9
"01041","3","10","71","0","2023","1","",22,556,557,558,6078594,252559,504,839,"",5.18,1.78,1.69,1.68,2.13,1.36,0.52,1.24,"",0,0.0,1,0.2,-11,-1.9,-7,-1.2,659591,12.2,21742,9.4,-1112,-68.8,98,13.2
"01041","5","10","71","0","2023","1","",249,2635,2813,2831,29450936,18005312,213922,821,"",0.88,0.94,0.95,0.95,0.92,1.00,1.00,0.98,"",-5,-2.0,72,2.8,244,9.5,230,8.8,2321846,8.6,1637149,10.0,-64356,-23.1,11,1.4
"01043","0","10","70","0","2023","1","",2198,30465,30573,30608,379583457,173904184,893477,956,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",141,6.9,1221,4.2,1063,3.6,913,3.1,34252059,9.9,10434740,6.4,-1120369,-55.6,55,6.1
"01043","1","10","71","0","2023","1","",18,188,191,193,3274538,0,0,1321,"",1.59,0.32,0.33,0.33,0.35,0.00,0.00,1.08,"",-1,-5.3,-7,-3.6,0,0.0,3,1.6,427526,15.0,0,0.0,0,0.0,180,15.8
"01043","2","10","71","0","2023","1","",19,665,715,736,8621249,0,0,940,"",1.41,0.72,0.77,0.79,0.75,0.00,0.00,0.98,"",2,11.8,19,2.9,28,4.1,40,5.7,1065493,14.1,0,0.0,0,0.0,81,9.4
"01043","3","10","71","0","2023","1","",52,3502,3482,3557,40041711,1422745,4274,877,"",1.62,1.21,1.20,1.22,1.36,0.81,1.06,1.12,"",1,2.0,119,3.5,113,3.4,104,3.0,3300463,9.0,42289,3.1,-7688,-64.3,46,5.5
"01043","5","10","71","0","2023","1","",2109,26110,26185,26122,327645959,172481439,889203,964,"",0.98,1.00,1.00,1.00,0.99,1.00,1.00,0.99,"",139,7.1,1090,4.4,922,3.6,766,3.0,29458577,9.9,10392451,6.4,-1112681,-55.6,54,5.9
"01045","0","10","70","0","2023","1","",1080,17793,17841,17926,268794252,89979219,404157,1158,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",85,8.5,510,3.0,523,3.0,466,2.7,25540378,10.5,4247230,5.0,-462403,-53.4,80,7.4
"01045","1","10","71","0","2023","1","",37,2981,2987,2974,50960685,0,0,1315,"",6.64,8.78,8.78,8.71,7.79,0.00,0.00,0.89,"",0,0.0,181,6.5,197,7.1,184,6.6,4198585,9.0,0,0.0,0,0.0,27,2.1
"01045","2","10","71","0","2023","1","",14,167,165,165,2133625,0,0,991,"",2.12,0.31,0.30,0.30,0.26,0.00,0.00,0.86,"",0,0.0,1,0.6,2,1.2,-6,-3.5,359201,20.2,0,0.0,0,0.0,172,21.0
"01045","3","10","71","0","2023","1","",55,1891,1899,1915,20530982,732327,2402,830,"",3.49,1.12,1.12,1.12,0.98,0.80,1.31,0.88,"",0,0.0,-5,-0.3,-5,-0.3,-34,-1.7,1305980,6.8,85832,13.3,-2565,-51.6,58,7.5
"01045","5","10","71","0","2023","1","",974,12754,12790,12872,195168960,89246892,401755,1172,"",0.93,0.84,0.84,0.84,0.84,1.00,1.00,1.00,"",85,9.6,333,2.7,329,2.6,322,2.6,19676612,11.2,4161398,4.9,-459838,-53.4,90,8.3
"01047","0","10","70","0","2023","1","",958,11148,11279,11455,130850519,58470059,534154,891,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",57,6.3,-202,-1.8,-229,-2.0,-106,-0.9,8286911,6.8,1822502,3.2,-390378,-42.2,69,8.4
"01047","1","10","71","0","2023","1","",18,165,173,172,3094134,0,0,1400,"",3.64,0.78,0.80,0.79,0.97,0.00,0.00,1.23,"",1,5.9,-7,-4.1,-1,-0.6,3,1.8,318878,11.5,0,0.0,0,0.0,156,12.5
"01047","2","10","71","0","2023","1","",20,463,514,508,6142416,0,0,955,"",3.42,1.38,1.49,1.45,1.55,0.00,0.00,1.07,"",1,5.3,-59,-11.3,11,2.2,6,1.2,721992,13.3,0,0.0,0,0.0,136,16.6
"01047","3","10","71","0","2023","1","",58,1561,1551,1542,16665776,331224,2916,826,"",4.15,1.48,1.44,1.41,1.64,0.56,1.21,1.14,"",0,0.0,-29,-1.8,-41,-2.6,-58,-3.6,1297770,8.4,-35259,-9.6,-4574,-61.1,84,11.3
"01047","5","10","71","0","2023","1","",862,8959,9041,9233,104948193,58138835,531238,889,"",0.92,0.94,0.94,0.94,0.92,1.01,1.00,0.98,"",55,6.8,-107,-1.2,-198,-2.1,-57,-0.6,5948271,6.0,1857761,3.3,-385804,-42.1,61,7.4
"01049","0","10","70","0","2023","1","",1410,22315,22342,22381,273957292,129876191,609408,943,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",55,4.1,284,1.3,31,0.1,182,0.8,31275477,12.9,6335918,5.1,-760165,-55.5,101,12.0
"01049","1","10","71","0","2023","1","",19,162,156,165,2588259,0,0,1237,"",2.61,0.38,0.37,0.39,0.39,0.00,0.00,1.03,"",-2,-9.5,2,1.2,-3,-1.9,9,5.8,492791,23.5,0,0.0,0,0.0,219,21.5
"01049","2","10","71","0","2023","1","",16,552,557,555,5726258,0,0,794,"",1.86,0.82,0.82,0.81,0.69,0.00,0.00,0.84,"",0,0.0,8,1.5,13,2.4,11,2.0,719472,14.4,0,0.0,0,0.0,86,12.1
"01049","3","10","71","0","2023","1","",59,2816,2799,2824,31167093,3387906,7239,852,"",2.87,1.33,1.31,1.32,1.47,2.57,2.62,1.11,"",0,0.0,126,4.7,116,4.3,138,5.1,2600237,9.1,165375,5.1,-17063,-70.2,34,4.2
"01049","5","10","71","0","2023","1","",1316,18785,18830,18837,234475682,126488285,602169,959,"",0.96,0.98,0.99,0.98,0.99,0.99,0.99,1.00,"",57,4.5,148,0.8,-95,-0.5,24,0.1,27462977,13.3,6170543,5.1,-743102,-55.2,112,13.2
"01051","0","10","70","0","2023","1","",1691,20319,20407,20506,224774201,101318136,509404,847,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",97,6.1,695,3.5,596,3.0,768,3.9,24607941,12.3,7457431,7.9,-527527,-50.9,66,8.5
"01051","1","10","71","0","2023","1","",15,190,198,206,3322311,0,0,1291,"",1.72,0.49,0.51,0.53,0.61,0.00,0.00,1.19,"",1,7.1,26,15.9,23,13.1,32,18.4,1099175,49.4,0,0.0,0,0.0,291,29.1
"01051","2","10","71","0","2023","1","",24,829,824,830,13344730,0,0,1240,"",2.32,1.35,1.32,1.32,1.96,0.00,0.00,1.47,"",0,0.0,-45,-5.1,-66,-7.4,-68,-7.6,1854747,16.1,0,0.0,0,0.0,244,24.5
"01051","3","10","71","0","2023","1","",49,3144,3152,3196,36708049,5435015,18984,892,"",1.99,1.63,1.62,1.63,2.10,5.29,8.23,1.29,"",2,4.3,49,1.6,56,1.8,104,3.4,3526001,10.6,478459,9.7,-23273,-55.1,67,8.1
"01051","5","10","71","0","2023","1","",1603,16156,16233,16274,171399111,95883121,490420,813,"",0.97,0.93,0.93,0.93,0.88,0.96,0.97,0.95,"",94,6.2,665,4.3,583,3.7,700,4.5,18128018,11.8,6978972,7.8,-504254,-50.7,56,7.4
"01053","0","10","70","0","2023","1","",921,12575,12704,12690,163464386,67807008,375779,994,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",18,2.0,357,2.9,330,2.7,313,2.5,19239472,13.3,3772835,5.9,-345440,-47.9,94,10.4
"01053","1","10","71","0","2023","1","",7,64,58,61,994206,0,0,1254,"",1.47,0.27,0.24,0.25,0.25,0.00,0.00,0.99,"",0,0.0,9,16.4,1,1.8,4,7.0,217736,28.0,0,0.0,0,0.0,194,18.3
"01053","2","10","71","0","2023","1","",23,373,398,402,6020144,0,0,1184,"",4.09,0.99,1.03,1.04,1.21,0.00,0.00,1.19,"",1,4.5,-59,-13.7,-61,-13.3,-53,-11.6,639683,11.9,0,0.0,0,0.0,262,28.4
"01053","3","10","71","0","2023","1","",43,3248,3242,3273,46455138,13055209,37361,1098,"",3.20,2.72,2.68,2.70,3.66,18.99,21.97,1.35,"",-1,-2.3,93,2.9,89,2.8,123,3.9,6808303,17.2,650833,5.2,-70179,-65.3,131,13.5
"01053","5","10","71","0","2023","1","",848,8890,9006,8954,109994898,54751799,338418,945,"",0.95,0.83,0.83,0.83,0.78,0.82,0.90,0.94,"",18,2.2,314,3.7,301,3.5,239,2.7,11573750,11.8,3122002,6.0,-275261,-44.9,71,8.1
"01055","0","10","70","0","2023","1","",2341,32152,32512,32637,359662287,175769296,958876,853,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",107,4.8,485,1.5,459,1.4,749,2.3,31569866,9.6,9410458,5.7,-1154529,-54.6,61,7.7
"01055","1","10","71","0","2023","1","",19,292,296,304,5914247,0,0,1530,"",1.57,0.48,0.48,0.49,0.68,0.00,0.00,1.41,"",0,0.0,5,1.7,12,4.2,31,11.4,928463,18.6,0,0.0,0,0.0,167,12.3
"01055","2","10","71","0","2023","1","",25,676,743,746,8959257,0,0,955,"",1.75,0.70,0.75,0.75,0.82,0.00,0.00,1.12,"",1,4.2,15,2.3,19,2.6,34,4.8,1124266,14.3,0,0.0,0,0.0,93,10.8
"01055","3","10","71","0","2023","1","",103,4042,4052,4090,44648648,3007466,11817,846,"",3.02,1.32,1.31,1.31,1.60,1.69,2.72,1.22,"",0,0.0,-23,-0.6,-19,-0.5,15,0.4,3651095,8.9,148202,5.2,-17539,-59.7,71,9.2
"01055","5","10","71","0","2023","1","",2194,27142,27421,27497,300140135,172761830,947059,844,"",0.96,0.99,0.99,0.99,0.96,1.00,0.99,0.98,"",106,5.1,488,1.8,447,1.7,669,2.5,25866042,9.4,9262256,5.7,-1136990,-54.6,57,7.2
"01057","0","10","70","0","2023","1","",372,4012,3920,3945,42924527,18351365,131802,834,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",14,3.9,-1,0.0,-123,-3.0,-3,-0.1,3500513,8.9,331601,1.8,-93618,-41.5,76,10.0
"01057","1","10","71","0","2023","1","",7,38,37,39,496482,0,0,1005,"",3.65,0.50,0.49,0.52,0.48,0.00,0.00,0.94,"",0,0.0,-1,-2.6,-1,-2.6,3,8.3,42628,9.4,0,0.0,0,0.0,78,8.4
"01057","2","10","71","0","2023","1","",9,209,231,236,2092434,0,0,714,"",3.96,1.73,1.93,1.96,1.61,0.00,0.00,0.86,"",0,0.0,-7,-3.2,-7,-2.9,10,4.4,99275,5.0,0,0.0,0,0.0,38,5.6
"01057","3","10","71","0","2023","1","",20,892,887,909,9479744,164490,329,814,"",3.69,2.34,2.37,2.42,2.85,0.88,0.55,1.20,"",0,0.0,5,0.6,1,0.1,20,2.2,-31509,-0.3,-3071,-1.8,-844,-72.0,-11,-1.3
"01057","5","10","71","0","2023","1","",336,2873,2765,2761,30855867,18186875,131473,848,"",0.93,0.84,0.82,0.82,0.83,1.00,1.00,1.00,"",14,4.3,2,0.1,-116,-4.0,-36,-1.3,3390119,12.3,334672,1.9,-92774,-41.4,107,14.4
"01059","0","10","70","0","2023","1","",660,10494,10789,10948,122538234,61143311,363274,877,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",34,5.4,-214,-2.0,1,0.0,111,1.0,6530632,5.6,393117,0.6,-500601,-57.9,49,5.9
"01059","1","10","71","0","2023","1","",10,90,90,86,1438311,0,0,1248,"",2.94,0.45,0.44,0.41,0.48,0.00,0.00,1.11,"",0,0.0,4,4.7,4,4.7,-1,-1.1,209252,17.0,0,0.0,0,0.0,153,14.0
"01059","2","10","71","0","2023","1","",16,310,359,368,3763476,0,0,838,"",3.97,0.98,1.09,1.10,1.01,0.00,0.00,0.96,"",2,14.3,-4,-1.3,21,6.2,23,6.7,628233,20.0,0,0.0,0,0.0,112,15.4
"01059","3","10","71","0","2023","1","",29,1547,1589,1597,18049766,1086529,4378,880,"",3.01,1.55,1.55,1.53,1.90,1.75,2.66,1.23,"",0,0.0,13,0.8,56,3.7,48,3.1,1199519,7.1,65654,6.4,-8212,-65.2,38,4.5
"01059","5","10","71","0","2023","1","",605,8547,8751,8897,99286681,60056782,358896,875,"",0.94,0.95,0.95,0.95,0.93,0.99,0.99,0.98,"",32,5.6,-227,-2.6,-80,-0.9,41,0.5,4493628,4.7,327463,0.5,-492389,-57.8,48,5.8
"01061","0","10","70","0","2023","1","",608,5389,5367,5443,56149758,29313757,152121,800,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",22,3.8,92,1.7,4,0.1,88,1.6,6679985,13.5,2385802,8.9,-136692,-47.3,87,12.2
"01061","1","10","71","0","2023","1","",11,52,53,52,820055,0,0,1205,"",3.51,0.51,0.52,0.50,0.60,0.00,0.00,1.18,"",0,0.0,-4,-7.1,-2,-3.6,-1,-1.9,147556,21.9,0,0.0,0,0.0,259,27.4
"01061","2","10","71","0","2023","1","",11,79,80,80,910625,0,0,879,"",2.96,0.49,0.49,0.48,0.53,0.00,0.00,1.10,"",0,0.0,-4,-4.8,-3,-3.6,-1,-1.2,131254,16.8,0,0.0,0,0.0,151,20.7
"01061","3","10","71","0","2023","1","",34,1257,1256,1269,13100846,3677543,7355,799,"",3.83,2.46,2.46,2.44,3.01,12.37,10.68,1.22,"",0,0.0,-20,-1.6,-42,-3.2,-33,-2.5,639714,5.1,-25085,-0.7,-22907,-75.7,57,7.7
"01061","5","10","71","0","2023","1","",552,4001,3978,4042,41318232,25636214,144766,793,"",0.93,0.87,0.87,0.87,0.85,0.89,0.96,0.98,"",22,4.2,120,3.1,51,1.3,123,3.1,5761461,16.2,2410887,10.4,-113785,-44.0,93,13.3
"01063","0","10","70","0","2023","1","",177,1752,1701,1687,17177395,7355975,70557,771,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",9,5.4,103,6.2,55,3.3,86,5.4,1305585,8.2,540775,7.9,-20941,-22.9,23,3.1
"01063","1","10","71","0","2023","1","",7,23,24,28,339941,0,0,1046,"",7.67,0.69,0.74,0.87,0.81,0.00,0.00,1.06,"",0,0.0,-1,-4.2,0,0.0,4,16.7,43889,14.8,0,0.0,0,0.0,97,10.2
"01063","2","10","71","0","2023","1","",9,50,50,48,416658,0,0,650,"",8.32,0.95,0.96,0.93,0.80,0.00,0.00,0.84,"",0,0.0,2,4.2,1,2.0,1,2.1,39211,10.4,0,0.0,0,0.0,45,7.4
"01063","3","10","71","0","2023","1","",21,391,386,386,4306873,216855,434,855,"",8.13,2.35,2.38,2.40,3.23,2.91,1.36,1.36,"",0,0.0,19,5.1,9,2.4,11,2.9,459588,11.9,17671,8.9,-1078,-71.3,65,8.2
"01063","5","10","71","0","2023","1","",140,1288,1241,1225,12113923,7139120,70123,745,"",0.81,0.86,0.85,0.85,0.81,0.98,1.00,0.95,"",9,6.9,83,6.9,45,3.8,70,6.1,762897,6.7,523104,7.9,-19863,-22.1,8,1.1
"01065","0","10","70","0","2023","1","",314,2565,2587,2587,29972738,11363522,59941,894,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8,2.6,22,0.9,-2,-0.1,27,1.1,2032492,7.3,-288615,-2.5,-68940,-53.5,56,6.7
"01065","1","10","71","0","2023","1","",11,38,41,41,649635,0,0,1249,"",6.79,0.78,0.83,0.83,0.89,0.00,0.00,1.09,"",0,0.0,-2,-5.0,3,7.9,4,10.8,108366,20.0,0,0.0,0,0.0,163,15.0
"01065","2","10","71","0","2023","1","",12,86,86,86,971699,0,0,869,"",6.25,1.11,1.09,1.09,1.07,0.00,0.00,0.97,"",1,9.1,6,7.5,4,4.9,3,3.6,147386,17.9,0,0.0,0,0.0,93,12.0
"01065","3","10","71","0","2023","1","",22,738,748,742,7507134,1422006,3238,778,"",4.80,3.03,3.03,3.01,3.23,12.34,11.93,1.07,"",0,0.0,15,2.1,24,3.3,17,2.3,506175,7.2,127675,9.9,-6100,-65.3,34,4.6
"01065","5","10","71","0","2023","1","",269,1703,1712,1718,20844270,9941516,56703,937,"",0.88,0.78,0.77,0.78,0.80,0.89,0.95,1.03,"",7,2.7,3,0.2,-33,-1.9,3,0.2,1270565,6.5,-416290,-4.0,-62840,-52.6,62,7.1
"01067","0","10","70","0","2023","1","",409,3858,3839,3864,45727948,21356428,77189,913,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",19,4.9,235,6.5,189,5.2,223,6.1,5769604,14.4,2062225,10.7,-96196,-55.5,68,8.0
"01067","1","10","71","0","2023","1","",7,45,49,46,637227,0,0,1050,"",3.32,0.61,0.67,0.63,0.57,0.00,0.00,0.90,"",1,16.7,4,9.8,9,22.5,5,12.2,201412,46.2,0,0.0,0,0.0,226,27.4
"01067","2","10","71","0","2023","1","",12,62,64,66,723930,0,0,870,"",4.80,0.53,0.55,0.56,0.52,0.00,0.00,0.95,"",0,0.0,-5,-7.5,-3,-4.5,-3,-4.3,34644,5.0,0,0.0,0,0.0,86,11.0
"01067","3","10","71","0","2023","1","",19,624,621,629,6655103,468538,936,820,"",3.18,1.70,1.70,1.71,1.88,2.16,2.68,1.10,"",-1,-5.0,20,3.3,19,3.2,26,4.3,985857,17.4,125090,36.4,-1468,-61.1,97,13.4
"01067","5","10","71","0","2023","1","",371,3127,3105,3123,37711688,20887890,76253,930,"",0.93,0.95,0.95,0.95,0.95,0.99,0.99,1.00,"",19,5.4,216,7.4,164,5.6,195,6.7,4547691,13.7,1937135,10.2,-94728,-55.4,58,6.7
"01069","0","10","70","0","2023","1","",3487,49755,50021,50189,646147059,271013269,1334026,994,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",130,3.9,1346,2.8,1168,2.4,1179,2.4,56948237,9.7,19021716,7.5,-1496129,-52.9,64,6.9
"01069","1","10","71","0","2023","1","",25,297,298,301,5525271,0,0,1423,"",1.39,0.31,0.31,0.31,0.35,0.00,0.00,1.12,"",0,0.0,-5,-1.7,-12,-3.9,-1,-0.3,611291,12.4,0,0.0,0,0.0,182,14.7
"01069","2","10","71","0","2023","1","",28,860,887,902,11734800,0,0,1022,"",1.31,0.57,0.58,0.59,0.60,0.00,0.00,1.03,"",0,0.0,-4,-0.5,12,1.4,26,3.0,1759657,17.6,0,0.0,0,0.0,142,16.1
"01069","3","10","71","0","2023","1","",76,7001,7048,7049,99149044,3167144,6753,1084,"",1.49,1.48,1.48,1.47,1.98,1.15,1.12,1.34,"",0,0.0,-53,-0.8,-18,-0.3,-9,-0.1,8314572,9.2,284339,9.9,-15179,-69.2,94,9.5
"01069","5","10","71","0","2023","1","",3358,41597,41788,41937,529737944,267846125,1327273,975,"",0.99,0.98,0.98,0.98,0.94,1.00,1.00,0.97,"",130,4.0,1408,3.5,1186,2.9,1163,2.9,46262717,9.6,18737377,7.5,-1480950,-52.7,57,6.2
"01071","0","10","70","0","2023","1","",1166,15268,15288,15282,178093850,87375484,545297,897,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",81,7.5,226,1.5,337,2.3,209,1.4,17426337,10.8,3291087,3.9,-673121,-55.2,74,9.0
"01071","1","10","71","0","2023","1","",23,125,130,131,2714989,0,0,1623,"",3.82,0.43,0.45,0.45,0.63,0.00,0.00,1.42,"",0,0.0,-5,-3.8,5,4.0,6,4.8,353361,15.0,0,0.0,0,0.0,189,13.2
"01071","2","10","71","0","2023","1","",15,179,179,178,2291885,8000,16,987,"",2.10,0.39,0.38,0.38,0.42,0.04,0.11,1.10,"",2,15.4,0,0.0,-6,-3.2,-7,-3.8,353186,18.2,0,0.0,-440,-96.5,172,21.1
"01071","3","10","71","0","2023","1","",63,2817,2828,2851,30999293,6968326,22212,842,"",3.70,1.94,1.94,1.96,2.24,7.87,9.00,1.15,"",-1,-1.6,55,2.0,129,4.8,136,5.0,2550194,9.0,455038,7.0,-30224,-57.6,39,4.9
"01071","5","10","71","0","2023","1","",1065,12147,12151,12122,142087683,80399158,523069,900,"",0.94,0.93,0.93,0.93,0.92,0.93,0.96,0.99,"",80,8.1,176,1.5,209,1.8,74,0.6,14169596,11.1,2836049,3.7,-642457,-55.1,79,9.6
"01073","0","10","70","0","2023","1","",22107,357980,359657,359055,6530514828,2043771889,11018628,1400,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1013,4.8,6689,1.9,4934,1.4,5030,1.4,584561849,9.8,104697834,5.4,-11299736,-50.6,106,8.2
"01073","1","10","71","0","2023","1","",91,8417,8436,8394,183890365,0,0,1681,"",0.80,1.23,1.23,1.23,1.16,0.00,0.00,0.94,"",-2,-2.2,162,2.0,223,2.7,184,2.2,28419996,18.3,0,0.0,0,0.0,227,15.6
"01073","2","10","71","0","2023","1","",91,24631,24628,24684,461453870,0,0,1440,"",0.67,2.29,2.24,2.25,2.33,0.00,0.00,1.03,"",8,9.6,16,0.1,-58,-0.2,-42,-0.2,62708607,15.7,0,0.0,0,0.0,197,15.8
"01073","3","10","71","0","2023","1","",427,26421,26444,26668,394073976,5416397,14866,1143,"",1.32,0.78,0.77,0.78,0.78,0.26,0.30,1.00,"",-4,-0.9,484,1.9,483,1.9,468,1.8,48104963,13.9,408841,8.2,-24378,-62.1,121,11.8
"01073","5","10","71","0","2023","1","",21498,298511,300149,299309,5491096617,2038355492,11003762,1411,"",1.00,0.97,0.98,0.97,0.97,1.01,1.00,0.99,"",1011,4.9,6027,2.1,4286,1.4,4420,1.5,445328283,8.8,104288993,5.4,-11275358,-50.6,93,7.1
"01075","0","10","70","0","2023","1","",301,3405,3418,3437,41978733,19633805,113724,944,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.3,66,2.0,76,2.3,75,2.2,5331139,14.5,1063177,5.7,-124542,-52.3,102,12.1
"01075","1","10","71","0","2023","1","",7,35,34,35,473735,0,0,1051,"",4.51,0.54,0.52,0.53,0.46,0.00,0.00,0.87,"",0,0.0,2,6.1,0,0.0,1,2.9,107371,29.3,0,0.0,0,0.0,214,25.6
"01075","2","10","71","0","2023","1","",9,66,64,65,678837,0,0,803,"",4.89,0.64,0.61,0.62,0.53,0.00,0.00,0.85,"",0,0.0,-4,-5.7,0,0.0,0,0.0,83136,14.0,0,0.0,0,0.0,112,16.2
"01075","3","10","71","0","2023","1","",28,470,474,476,4942647,105699,212,803,"",6.38,1.45,1.46,1.45,1.52,0.53,0.41,1.04,"",0,0.0,9,2.0,12,2.6,16,3.5,305424,6.6,11579,12.3,-447,-67.8,29,3.7
"01075","5","10","71","0","2023","1","",257,2834,2846,2861,35883514,19528106,113512,970,"",0.88,0.97,0.97,0.97,0.99,1.01,1.00,1.01,"",1,0.4,59,2.1,64,2.3,58,2.1,4835208,15.6,1051598,5.7,-124095,-52.2,113,13.2
"01077","0","10","70","0","2023","1","",2419,30280,30405,30779,349520774,154642332,932225,882,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",153,6.8,1279,4.4,1265,4.3,1060,3.6,41248037,13.4,12484641,8.8,-965901,-50.9,72,8.9
"01077","1","10","71","0","2023","1","",21,287,294,289,5219423,0,0,1384,"",1.68,0.50,0.51,0.49,0.61,0.00,0.00,1.23,"",0,0.0,7,2.5,16,5.8,11,4.0,541526,11.6,0,0.0,0,0.0,93,7.2
"01077","2","10","71","0","2023","1","",15,1191,1202,1522,18607446,0,0,1097,"",1.01,1.31,1.29,1.62,1.75,0.00,0.00,1.25,"",0,0.0,-47,-3.8,-21,-1.7,65,4.5,1542122,9.0,0,0.0,0,0.0,92,9.2
"01077","3","10","71","0","2023","1","",46,3508,3526,3561,43550755,632166,2838,949,"",1.30,1.22,1.22,1.21,1.61,0.40,0.67,1.32,"",0,0.0,67,1.9,69,2.0,43,1.2,5734303,15.2,15028,2.4,-3215,-53.1,111,13.2
"01077","5","10","71","0","2023","1","",2337,25294,25383,25407,282143150,154010166,929387,856,"",0.99,0.98,0.98,0.97,0.93,1.01,1.00,0.96,"",153,7.0,1252,5.2,1201,5.0,941,3.8,33430086,13.4,12469613,8.8,-962686,-50.9,66,8.4
"01079","0","10","70","0","2023","1","",557,5197,5272,5301,61714692,24253520,123937,903,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",33,6.3,243,4.9,268,5.4,289,5.8,9408197,18.0,2277211,10.4,-128254,-50.9,97,12.0
